class,conversation
일반,너 탄소발자국이 뭔지 알아 음 들어본 것 같은데 정확히는 모르겠어 우리가 일상생활에서 발생시키는 온실가스의 양을 말해 아 그렇구나 어떻게 계산하는 건데 에너지 사용량이나 이동 수단 음식 소비 등을 종합해서 계산해 와 그렇구나 우리도 줄일 수 있는 방법이 있을까 응 대중교통 이용하거나 로컬 푸드 먹기 같은 것부터 시작하면 돼 오 그렇게 하면 많이 줄일 수 있겠다 그래 우리 함께 노력해보자
일반,이번에 냉장고 새로 산다며? 어떤 걸로 살 거야? 응 에너지 소비효율 1등급으로 살 거야. 오 그거 좋겠다. 전기세 많이 절약되겠어. 맞아. 처음엔 좀 비싸도 장기적으로 보면 이득이더라고. 그렇지. 나도 다음에 바꿀 때 그렇게 해야겠다. 응 추천해. 다른 가전제품도 에너지 효율 따져보는 게 좋아.
일반,저기요 이 비닐봉지 생분해성 맞나요 네 맞습니다 100% 생분해되는 소재로 만들었어요 와 대단하네요 얼마나 걸려요 완전히 분해되는 데 약 6개월 정도 걸립니다 그렇군요 가격은 좀 비싸겠죠 일반 봉지보다는 비싸지만 환경을 생각하면 충분히 가치 있는 투자라고 봅니다 그러네요 앞으로 이걸로 사용해야겠어요 좋은 선택이세요 감사합니다
일반,넌 우리나라 지형 중에 뭐가 제일 좋아? 난 해안선. 특히 동해안. 왜? 절벽도 있고 모래사장도 있어서 다양하잖아. 맞아. 난 산악 지형이 좋아. 백두대간 말이야? 응 그 연속된 능선이 멋있더라. 우리나라 지형이 다양하긴 하지. 화산 지형도 있고. 맞아 제주도 오름이 대표적이지.
일반,나 오늘 자전거 타고 출근했어? 진짜? 날씨 좋으니까 기분 좋았겠다 응 바람도 시원하고 딱 좋았어 맞아 요즘 날씨가 딱 자전거 타기 좋은 계절이야 그러게 주말에 같이 타러 갈래? 좋아!
일반,요즘 날씨가 너무 건조해서 피부가 다 갈라져 그러게 나도 손이 계속 트더라 그래서 요즘 보습크림을 더 자주 발라 맞아 그리고 물도 많이 마셔야 해 응 실내 가습기도 틀어야겠어 좋은 생각이야
일반,엄마 오늘 학교에서 철새에 대해 배웠어요 그래? 어떤 내용이었니? 해마다 계절에 따라 이동하는 새들이래요 재미있었겠구나 우리나라에도 찾아오는 철새들이 있대요 맞아 겨울에 오는 기러기나 두루미 같은 새들이 있지 와 신기해요 그 새들은 어디서 자고 먹나요? 주로 강가나 습지에서 먹이를 찾고 쉰다고 해 다음에 철새도래지에 가보면 좋겠다
일반,요즘 미세먼지가 심해서 걱정이야 나도 그래 마스크 꼭 쓰고 다녀야겠어 응 그리고 공기청정기도 틀어놓는 게 좋대 맞아 실내에서도 관리가 필요하지 우리 건강을 위해서라도 신경 써야 할 것 같아
일반,너 플라스틱 프리 챌린지 해볼래 그게 뭔데 한 달 동안 일회용 플라스틱 사용을 최대한 줄이는 거야 오 재밌겠다 어떻게 하는 건데 텀블러 사용하고 장 볼 때 에코백 쓰는 거부터 시작하면 돼 생각보다 어렵지 않을 것 같은데 그래 처음엔 좀 불편할 수 있어도 습관되면 괜찮아 그래 나도 한번 도전해볼게 좋아 한 달 뒤에 서로 경험 공유하자 좋아 기대된다
일반,여보 우리 집 베란다에 작은 정원을 만들어볼까요? 갑자기 정원이요? 무슨 생각인데요? 도시에 사는 곤충들을 위한 공간을 만들어보고 싶어요 아 그렇군요 어떤 식물들을 심으려고요? 나비와 벌이 좋아하는 꽃들을 심으려고 해요 좋은 생각이네요 근데 관리하기 힘들지 않을까요? 함께 노력하면 할 수 있을 거예요 게다가 환경에도 도움이 되고 우리에게도 힐링이 될 거예요 그래요 한번 시도해보죠 어떤 식물들이 필요한지 같이 알아볼까요?
일반,여보세요? 네 안녕하세요. 산림청입니다. 무슨 일로 연락주셨나요? 다름이 아니라 내일 우리 동네 나무심기 행사에 대해 문의드리려고요. 아 네 말씀해 주세요. 어떤 종류의 나무를 심게 되나요? 이번에는 주로 참나무와 소나무를 심을 예정입니다. 그렇군요. 참가 신청은 어떻게 하면 되나요? 당일 현장에서 신청 가능합니다. 준비물은 따로 필요한가요? 장갑과 모자 정도만 준비해 오시면 됩니다. 알겠습니다. 감사합니다.
일반,"너네 아파트 단지에 길고양이 많지 않아? 응, 근데 어떤 분이 밥 챙겨주셔서 애들이 건강하더라. 다행이다. 근데 추운 날씨엔 어디서 지내지? 그러게, 박스랑 담요로 임시 집 만들어주고 싶긴 한데 괜찮으려나? 좋은 생각이야! 우리 동네도 그런 거 하면 좋겠다. 맞아, 작은 관심이 애들한테 큰 도움이 될 거야."
일반,하늘 진짜 파랗다 그러게 구름도 뭉게뭉게 예쁘다 오늘같이 맑은 날에는 기분까지 좋아져 응 우리 사진 한 장 찍자 좋아 햇빛도 좋아서 사진도 예쁘게 나올 거야 그러게! 오늘 하루 정말 상쾌하다
일반,너 화산 폭발 꿈꿨다며? 응 무섭더라. 어떤 화산이었는데? 백두산이었어. 진짜? 그거 폭발하면 큰일 나는 거 아냐? 맞아 한반도에 화산재 피해가 심각할 거래. 우리나라도 화산 위험 지역이야? 휴화산은 있대. 제주도 한라산이 대표적이지. 아 맞다. 거기 성산일출봉도 화산이지?
일반,언니 요즘 업사이클링 제품 많이 나오던데 써봤어? 응 나 얼마 전에 폐현수막으로 만든 가방 샀어 어때? 품질은 괜찮아? 응 생각보다 튼튼하고 디자인도 괜찮아 나도 한번 사볼까? 추천해 환경도 생각하고 독특한 제품 쓰는 것도 좋더라 고마워 언니 이번 주말에 같이 매장 구경가자
일반,이번 주말에 산에 가려고 하는데 날씨가 어떨지 궁금해 응 기상청 예보는 맑다고 하더라 다행이다 자연 속에서 힐링하고 싶어 맞아 산속에서 신선한 공기도 마시고 스트레스 풀면 좋겠어 그리고 나무 사이로 흐르는 계곡물 소리 듣는 것도 정말 좋아 너무 좋아! 근데 쓰레기는 꼭 챙겨서 가져가야 해 절대 버리지 말고 응 그건 기본이지 자연을 보호하는 것도 우리의 책임이니까
일반,이번 주말에 야생화 축제가 열린대. 어디서 하는데? 국립수목원에서 한대. 가보고 싶은데 같이 갈래? 좋아 가자. 야생화 사진도 찍고 좋겠다. 응 들꽃의 아름다움을 직접 보면 좋을 것 같아. 축제에서 야생화 심는 법도 알려준대. 와 그거 재밌겠다. 집에 와서 우리도 야생화 심어볼까? 그래 그러자. 집에 작은 정원을 만들어보는 것도 좋겠어.
일반,팀장님 이번 프로젝트에 풍력 발전 기술을 도입하는 건 어떨까요? 흥미로운 제안이네요 구체적으로 어떤 장점이 있을까요? 친환경적이고 운영 비용도 낮출 수 있을 것 같습니다 좋은 생각입니다 다만 초기 투자 비용이 문제가 될 수 있겠네요 네 맞습니다 하지만 장기적으로 보면 이득이 될 거예요 알겠습니다 제안서를 작성해서 다음 회의 때 논의해봅시다 네 알겠습니다 준비하겠습니다
일반,이번에 새로 나온 전기차 봤어? 응 배터리 성능이 많이 좋아졌대 근데 아직 충전소가 부족해서 걱정이야 그래도 점점 나아지고 있잖아 맞아 탄소 중립을 위해서 전기차가 중요하니까 정부에서도 지원을 많이 해주면 좋겠어
일반,혜진아 너 요즘 채식한다며? 어 맞아 일주일에 두 번 정도 하고 있어 힘들지 않아? 처음엔 힘들었는데 이제 괜찮아 건강해진 것 같고 환경에도 도움 되니까 좋더라 그렇구나 나도 해볼까? 해봐 좋을 거야 레시피 추천해줄게 고마워 다음 주부터 도전해볼게
일반,개랑 고양이 중에 뭐가 더 좋아? 난 단연 개지! 넌? 나는 고양이파야. 독립적이고 우아해서 좋아. 그래? 난 개가 더 충성스럽고 따뜻한 것 같던데. 고양이도 애정 표현 잘 해. 그냥 방식이 다를 뿐이야. 흠 그렇구나. 근데 개는 산책도 시켜줘야 하고 손이 많이 가잖아. 그게 오히려 매력이야. 함께 시간 보내는 게 좋거든. 서로 취향이 다르네. 그래도 동물 좋아하는 건 똑같네.
일반,이번에 이사한다며? 새집은 에너지 효율 어때? 응 꽤 좋아. 에너지 효율 1등급 아파트래. 오 그거 좋겠다. 관리비 많이 절약되겠어. 맞아. 그리고 태양광 패널도 옥상에 설치되어 있대. 와 정말 좋은 곳 구했네. 나중에 구경 가도 돼? 그럼 언제든 와. 에너지 절약 팁도 알려줄게.
일반,파충류 중에 뭐가 제일 좋아? 난 도마뱀이 제일 좋아. 귀엽잖아. 그래? 난 뱀이 더 매력 있던데. 뱀은 좀 무서워하는 사람 많지 않아? 그렇긴 한데 알고 보면 온순해. 그렇구나. 키우기는 어떤 게 더 쉬워? 도마뱀이 조금 더 쉬울 거야. 뱀은 먹이 주는 게 좀 까다로워. 아 살아있는 걸 줘야 하니까? 맞아 그게 좀 부담스러울 수 있지. 둘 다 매력 있는 것 같아.
일반,"우리 회사 이번에 친환경 정책 강화한대. 오, 구체적으로 뭐 하는데? 일단 일회용품 사용 줄이고 재생 용지 쓰기로 했어. 좋네! 사무실에서도 플라스틱 줄이면 확실히 변화 있을 듯. 맞아, 작은 실천이지만 영향이 클 거야. 그러게, 우리도 적극적으로 동참해야겠다. 맞아, 개인 노력도 중요하니까!"
일반,"너네 집 마당에 있는 나무 되게 크다! 맞아, 우리 할아버지가 심으신 거야. 오, 엄청 오래됐겠다! 몇 년 된 거야? 거의 30년 됐어. 대박! 그래서 그런지 되게 튼튼해 보인다. 여름에 그늘 만들어 줘서 정말 좋아. 우리도 나무 심어볼까? 좋지! 작은 화분부터 시작해보자."
일반,너 북극곰이 빙하가 녹아서 서식지 잃어간다는 거 알아 응 지구온난화 때문에 그렇대 너무 안타까워 우리가 뭘 할 수 있을까 음 일단 에너지 절약하고 재활용 열심히 하는 거부터 시작하면 어떨까 맞아 그리고 환경단체 후원도 좋을 것 같아 좋은 생각이야 이번 주말에 같이 북극곰 살리기 캠페인 참여해볼래 좋아 꼭 가자
일반,이번에 우리 회사가 태양광 발전 시설 설치한다는데 어때? 오 정말? 그거 좋은 것 같은데. 응 환경에도 좋고 장기적으로 비용도 절감될 거래. 근데 초기 투자비용이 꽤 들지 않을까? 그렇긴 한데 정부 지원금도 받을 수 있대. 아 그렇구나. 그럼 괜찮겠다. 우리 회사 이미지에도 좋을 것 같아.
일반,여보 우리 집에 친환경 보일러 설치하는 거 어때요 지금 보일러에 무슨 문제라도 있나요 아뇨 그건 아닌데 에너지도 절약되고 공기도 깨끗해진대요 아 그렇구나 비용은 많이 들지 않을까 정부 지원금도 있어서 생각보다 부담이 덜할 거예요 얼마나 절약되는데 난방비를 20에서 30% 정도 줄일 수 있대요 오 그거 괜찮네 그럼 한번 알아보죠 좋아요 내일 견적 받아볼게요
일반,요즘 전기차 많이 보이더라 응 환경에 좋다고 해서 인기 많아졌잖아 근데 배터리 처리 문제도 있다던데 맞아 그것도 앞으로 해결해야 할 과제지 그래도 일단은 대기오염 줄이는 데 도움이 될 거야 맞아 나도 다음 차는 전기차로 바꿀까 생각 중이야 좋은 생각이야 충전소도 점점 많아지고 있으니까 편리해질 거야 그래 환경을 위해 우리가 할 수 있는 선택을 하는 게 중요한 것 같아
일반,너 요즘 도시농업에 대해 들어봤어? 도시농업? 그게 뭔데? 도시에서 작은 텃밭이나 옥상 정원을 가꾸는 거야 아 그렇구나 근데 그게 왜 중요한 거야? 도시 생태계를 풍부하게 바꾸니깐
일반,"야생동물 보호 구역 가본 적 있어? 응! 한 번 가봤는데, 동물들이 자연스럽게 생활하는 모습이 신기했어. 나도 가보고 싶다! 근데 사람들이 몰래 먹이 주는 경우도 많다더라. 맞아. 그래서 요즘 감시 카메라도 설치한대. 자연 그대로 놔두는 게 진짜 보호하는 거니까."
일반,텀블러 새로 샀어. 멋지다! 어디서 샀어? 친환경 제품 파는 가게에서. 플라스틱 줄이려고? 응 일회용품 안 쓰려고 노력 중이야. 나도 그러고 싶은데 자주 깜빡해. 처음엔 그래도 습관되면 괜찮아. 그래? 다음에 나도 사러 가자. 좋아 같이 가자. 작은 것부터 시작하면 돼. 환경을 위해 우리가 할 수 있는 게 많더라.
일반,너네 집 전기세 얼마나 나와? 우리 집은 한 달에 10만원 정도 나오던데 10만원? 우리 집은 5만원도 안 나오는데 어떻게 그렇게 절약하는 거야? LED 전구로 다 바꾸고 안 쓰는 전자제품 플러그 뽑아두는 정도? 와 대단한데? 나도 그렇게 해봐야겠다 응 해봐 생각보다 쉽고 전기세 절약 효과가 크더라고
일반,요즘 미세먼지 너무 심하지 않아? 맞아 밖에 나가기가 겁나. 마스크 꼭 쓰고 다녀야 해. 그래도 우리나라보다 중국이 더 심하다던데. 근데 우리나라도 공장이랑 차 때문에 많이 나오잖아. 맞아 우리도 노력해야 해. 친환경 제품 쓰고 대중교통 이용하는 거 어때? 좋은 생각이야. 나도 일회용품 줄이고 있어. 우리 다 같이 노력하면 변화가 있을 거야.
일반,"요즘 뉴스 봤어? 그 사건 말이야, 진짜 충격적이더라. 어떻게 저런 일이 벌어질 수 있지? 그러니까, 법이 더 강해져야 하는 거 아냐? 그런데 법이 강해진다고 해서 범죄가 줄어들까? 예방이 더 중요한 거 아닐까? 음… 그럴 수도 있겠다. 그래도 처벌이 약하면 또 같은 일이 반복되지 않을까?"
일반,"변호사 상담 받아봤어? 응, 법적으로 어떻게 진행되는지 궁금해서. 복잡하던데, 법 조항이 너무 많아. 맞아, 그래서 전문가한테 맡기는 거지. 직접 하려면 스트레스 엄청날 걸. 그러게, 차라리 변호사 비용이 들더라도 확실하게 해결하는 게 낫겠어."
