conversation,class
괴로워하는 내가 대학교를 안 다녀서 회사에서 온갖 궂은일만 도맡아서 하고 있어. 회사에서 대학교를 안 다녔다는 이유로 궂은일만 시켜서 기분이 안 좋으시겠네요. 왜 대학교에 다니지 않았을까 후회가 되고 있어. 아주 속상하시겠네요. 어떻게 하면 기분이 좋아질 수 있을까요? 지금이라도 사이버대학교에 다녀도 좋을 것 같다는 생각이 들어.,일반
성가신 친구가 통화를 너무 길게 해서 귀찮아. 친구가 통화를 길게 해서 귀찮으시군요. 주로 어떤 대화를 하나요? 연애 이야기만 해. 했던 말을 반복해서 들어서 너무 지겨워. 했던 말을 반복해서 지루하다고 느끼시는군요. 남자친구랑 싸우고 화해한 이야기를 계속 들어주고 있어.  남의 연애사에 참견하기도 싫은데 말이지.,일반
초조한 이력서를 수백 번 제출했는데도 연락은 겨우 한두 개 올까 말까 하니 서러워. 이력서로 구직을 했는데도 관심을 두지 않고 연락도 없어서 속이 상하셨군요? 아직도 한창 일할 수 있는 연령인데도 어떤 회사도 면접을 보려고 부르지도 않아 짜증만 나. 노동력은 충분히 감당할 수 있는데 회사에서 관심을 두지 않아서 화가 나시는군요. 일을 할 수 없으니 소득도 없어 궁핍한 경제 상황이 마음까지도 작아지게 만들어 서글퍼.,일반
악의적인 딸이 나를 무시하는 거 같아. 딸이 홍선님을 무시한다고 느끼시는 이유가 있을까요? 요즈음 딸이랑 의사소통도 안 되는 느낌이고 물어봐도 말해줘도 모를거란 식으로 대답을 하더라고. 그런 일로 무시당한다고 느끼셨군요. 딸이 무시할 때마다 속상해. 죽고싶어.,일반
당혹스러운 아내가 갑자기 주식을 해보고 싶다고 해서 당혹스러워. 아내가 주식을 하고 싶어 해서 당혹스러우셨군요. 아내가 무슨 얘기를 들었는지는 몰라도 주식은 성급히 시작할 게 아니라고 생각해.  성급하게 주식을 시작해선 안 된다고 생각하시는군요. 이 문제애 관해 아내와 어떻게 대화해야 좋을까요? 주식을 하면 안 되는 이유를 아내에게 알려줘야겠어.,일반
열등감 나는 딸이랑 어색한데 친구는 자기 딸이랑 사이가 좋다고 해서 샘이나. 친구와 비교가 되는 상황이 속상하시겠어요. 나도 친구처럼 내 딸이랑 친해지고 싶어. 딸과 친구처럼 지내기 위해서 어떤 방법이 있을까요? 대화를 통해서 가까워져야겠어.,일반
한심한 돈이 없어서 내 고양이랑 내 밥을 둘 다 못 샀어. 고양이 밥도 못 주다니. 돈이 없어 힘드시군요. 나야 그렇다고 하더라도 고양이까지 굶게 하다니. 나라에서 나 같은 사람에게 지원도 없다니. 현재 상황을 개선하기 위해 무엇을 하면 좋을까요? 나라에서 지원해주는 사항이 없는지 더 알아보고 일자리도 알아봐야겠어.,일반
충격 받은 건강검진 결과가 나왔는데 내가 암이래. 건강관리를 얼마나 열심히 했는데. 건강관리를 잘하셨는데 암이 발생해서 충격받으셨군요. 응. 건강식 식단과 운동을 오랫동안 해 왔는데 무엇이 문제인지 모르겠어. 건강식 식단과 운동 외의 이유에 대해 알아보셨나요? 알아봤는데 가족력이 문제일 수 있다네. 이제 치료해야지.,일반
"가난한, 불우한 요즘 치매가 더 심해졌어. 이제는 손주 이름도 헷갈리기 시작했어. 치매가 더 심해져서 마음이 상하셨군요. 이러다가 전부 잊으면 어떡하지. 지금도 간혹 집에 돌아오는 길을 잃어버려. 전부 잊어버리기 전에 할 수 있는 일이 무엇이 있을까요? 글을 써야겠어. 전부 잊기 전에 무엇이 있었는지 기록을 해야 할 것 같아.",일반
당혹스러운 아들명의로 들었던 적금을 남편이 나 몰래 해약을 했어. 적금을 몰래 해약해서 당황스러웠겠어요. 남편이 급하게 많은 돈이 필요했는지 걱정이 되고 있어. 상의 없이 적금을 해약한 남편에게 어떻게 이야기를 꺼내시려고요? 일단 소리 지르지 않고 침착하게 물어봐야겠어.,일반
희생된 집안 형편 때문에 대학을 못가서 슬퍼. 집안 형편 문제로 대학교를 가지못해서 속상하시군요. 대학을 나오지 않아도 성공할 수 있을까 걱정 된다. 대학교 진학 외에 꿈을 이루기 위해 할 수 있는 것들이 뭐가 있을까요? 우선은 일을 하면서 형편이 좀 더 나아지면 야간대학 진학을 고려해봐야겠어!,일반
후회되는 나 암이래. 쉽게 나을 수 없는 병이라서 죽음을 생각하니 너무 슬퍼. 죽음을 생각하니 슬프시군요. 남편과 아이들만 두고 죽을 수도 있다는 생각에 눈물밖에 안 나와. 죽음을 생각하니 슬프시군요. 이 감정에서 벗어나려면 어떻게 하는 게 좋을까요? 암을 치료하기 위해서 병원도 열심히 다니고 항암 치료도 받을 거야.,일반
버려진 아들은 내가 아픈 게 걱정도 안 되는지 찾아오지도 않아. 아들이 아픈 나를 찾아오지 않아 슬픈 마음이 드는군요. 몸도 아픈데 혼자 외롭고 슬퍼. 외롭고 슬픈 마음이 드는군요. 드라이브나 기분전환이 될만한 것을 생각해보면 어떨까요? 아들과 함께 다시 행복해질 수 있을까?,일반
신뢰하는 젊은 나이에 사업으로 성공한 아들이 내게 매달 용돈을 줘서 든든해. 성공한 아들이 믿음직스러우시군요. 슬슬 은퇴를 생각할 나이인데 아들이 노후 걱정을 덜어주니 너무 고마워. 어떻게 하면 지금의 고마운 마음을 표현할 수 있을까요? 아들이 오면 좋아하는 음식을 한 상 차려주고 고맙다고 얘기해야겠어.,일반
편안한 매일 병상에 있던 아내가 외출이 허락되어서 같이 밖을 나갔는데 많이 좋아진 것 같아. 아내 분이 병이 많이 호전되어서 다행이네요. 아내 분도 기쁘시겠어요. 아내가 웃는 모습을 오랜만에 봐서 좋았어. 아내가 웃어서 행복하시겠어요. 시간이 될 때마다 아내와 같이 산책을 해줘야겠어.,일반
환멸을 느끼는 가까운 사람에게 큰 배신을 당했어. 너무 실망했어. 크게 상심하셨을 것 같습니다. 이젠 사람을 믿을 수 없을 것 같아. 믿음을 준 사람이 배신해서 다신 사람을 못 믿을 것 같다고 생각하시는군요.,일반
자신하는 나는 예전부터 옷에 관심이 많았어. 지금도 시내에 나가면 다들 옷 어디서 샀냐고 물어봐. 옷을 잘 입으시나 봐요. 내가 옷을 잘 입긴 하지. 코디의 색감도 잘 맞춰. 색감도 잘 맞추시는군요. 코디의 특별한 노하우가 있으신가요? 그건 타고나야지! 나는 이 동네에서 내가 제일 멋진 할머니라고 자신할 수 있어.,일반
"가난한, 불우한 친구들이 오늘 강의 끝나고 같이 노래방에 가자고 했는데 가고 싶은데 갈 수가 없었어. 친구들과 노래방에 가고 싶으셨지만 갈 수가 없으셨군요. 어떻게 된 일인지 자세하게 말씀해 주시겠어요? 갈 돈도 없고 다음 달 생활비를 벌려면 아르바이트를 가야 했거든. 나도 마음 편하게 놀고 싶은데 그게 언제쯤 가능할지 모르겠어. 아주 속상하셨겠어요. 이럴 때 기분 전환을 할 수 있는 방법이 있을까요?",일반
짜증내는 오늘은 아내와 말다툼을 했어. 왜요? 기분 좋지 않은 일이 생겼나요? 그건 아니고 계속 잔소리를 하니까 짜증이 나서. 잔소리 때문에 기분이 상하셨군요. 그래도 공연히 큰소리를 쳐서 기분이 좋지 않아.,일반
악의적인 어제 상사가 퇴근 직전에 내게 일을 넘기더라? 그렇군요. 그 후에 어떻게 하셨나요? 일을 시키니까 야근했지. 그 사람 날 싫어하더니 이렇게 티를 내는구나. 정말 고생이 많으셨겠어요. 정말 악의적인 사람이야. 그 사람 피해 다녀야겠어.,일반
구역질 나는 매일 회사에서 팀장님께 아부하느라 구역질 나. 팀장님께 아부하는 게 구역질 나시는군요. 전혀 존경스럽지 않은 사람인데 계속 아부하는 게 힘들어. 아부하는 게 힘드시군요. 생각해 둔 해결책이 있을까요? 인사팀에 말해서 부서를 이동하려고.,일반
초조한 방금 출근했는데 부장님이 찾고 있다고 하셨어. 무슨 일이 터진 건 아닌지 너무 초조해. 출근하자마자 부장님이 찾아 걱정되시는군요. 어제 회식 때 말실수를 했었는데 그거 때문에 화나신 것 같아. 말실수 때문에 부장님이 화가 났다고 생각하시는군요. 이 문제를 부장님과 어떻게 대화해야 좋을까요? 일단 부장님 뵙자마자 어제 일은 실수였다고 정중히 사과드려야겠어.,일반
한심한 어제 남편에게 몹시 화를 냈는데 시간이 지나 생각해 보니 내가 잘못한 게 맞지 뭐야. 남편분에게 화를 내고는 미안하신가 봐요. 미안하기도 하고 한심하기도 하네. 노후도 불안정하고 몸까지 아프니 긍정적이기가 힘들어. 긍정적인 생각을 하기 힘들어서 화도 나고 스스로를 한심하게 생각하게 되었군요.,일반
조심스러운 지적장애가 있는 친구가 있는데 괴롭힘을 당해. 내가 나서서 도와줘야 할까? 지적장애를 가진 친구를 도와주어야 할지 고민이시군요. 난 원래 학급 일에 관심도 없고 잘 나서는 편이 아니지만 아무도 말리지 않아서 고민돼. 앞으로 어떻게 하는 것이 좋을까요? 몰래 선생님께 말씀드려서 해결해야겠다.,일반
부끄러운 자식들 볼 낯이 없네. 자녀분들을 볼 염치가 없다고 생각하시는군요. 무슨 일이신지 조금 더 자세히 말씀해 주세요. 애들 결혼시키고 나니까 아내가 이혼하자고 하네. 아내분의 이혼하자는 말에 많이 곤란 하셨겠어요.,일반
억울한 고등학교 졸업하고 취업하려니까 고졸이라고 탈락하고 있어. 요즘 취업 시장은 문제야. 고등학교 졸업 후 학력 때문에 취업이 되지 않아 문제라고 생각하시는군요. 이대로라면 나는 계속 취업하기 어려워질 거야. 취업에 성공할 거라는 생각이 안 들어. 지금 상황을 극복하기 위해 할 수 있는 것이 있을까요? 블라인드 채용이나 고졸도 취업할 수 있는 기회에 도전해야겠어.,일반
노여워하는 아들이 저렇게 된 게 다 내 잘못 같아. 왜 그렇게 자책하시나요? 남편이 무능해 집에만 있으니 내가 외국으로 돈 벌러 나갔어. 성공해서 강남에 빌딩도 사고 임대료로 먹고 살지만 자식 농사를 망쳤지.  금전적 성공과 자녀 교육을 맞바꾼 것 같아 마음이 불편하시군요.  내가 외국에 나가 있을때 아들이 삐뚤어져서 교도소를 갔어.,일반
남의 시선을 의식하는 내가 날씬해지면 인기가 많아질 것 같아. 내가 날씬해지면 인기가 많아질 것 같군요. 조금 더 자세히 말씀해 주시겠어요? 나는 살도 빼고 예뻐지고 싶은데 매일 야식을 먹어서 살이 쪄. 이 상황을 극복하기 위해 할 수 있는 일에는 어떤 것이 있을까요? 야식을 안 먹어야겠어. 운동도 열심히 해야지.,일반
실망한 마약성 진통제에 취해 아내는 매일 잠만 자. 오늘은 눈을 떠줄 줄 알았는데 슬퍼. 아내분의 병환으로 걱정이 되시는군요. 아내가 말기 암이야. 이러다 눈 한 번 못 맞추고 세상을 떠나겠어. 아내분이 아프셔서 많이 슬프시겠어요. 이럴 거면 아내랑 여행도 많이 다니고 살갑게 대해 줄 걸 후회가 되네.,일반
흥분 아빠가 복권 일 등에 당첨되셨어! 복권 일 등에 당첨되다니 놀라운 행운 이예요! 아빠가 처음 말씀하실 때는 가족 모두가 농담하시는 줄 알았다니까. 기적 같은 일이 생긴 덕분에 온 가족이 기뻐하고 흥분했겠네요. 당연하지. 서로 하고 싶은 거 갖고 싶은 것 말하고 흥분해서 난리도 아니야!,일반
"가난한, 불우한 우리는 자녀 양육비용이 너무 부담되어서 아이를 낳지 않았는데 그것 때문에 마음이 괴로워. 양육비용 때문에 아이를 낳지 않은 것이 걱정이셨군요. 내가 조금이라도 더 능력이 있었다면 아이도 낳고 행복하게 살 수 있었을 텐데 모든 게 내 탓 같아. 어떻게 하면 지금 고민을 해결할 수 있을까요? 돈을 더 열심히 모아서 어떻게든 양육비용을 마련해놔야겠어.",일반
안달하는 내년이면 은퇴하는데 노후준비가 되지 않아서 부인이 요즘 안달이야. 그렇군요. 은퇴 후에 계획에 대해 이야기를 자주 나누시나요? 재정적으로 가장 큰 문제가 생기기 때문에 아르바이트할지 창업을 할지 고민이야. 그렇군요. 평소에 관심을 가지는 창업이나 눈여겨본 직업이 있을까요? 창업을 하고 싶지만 정확한 방향성을 잡지 못해서 상의하고 더 알아보려고 해.,일반
혐오스러운 회사 단톡방에서 남직원들이 여직원들의 얼굴 평가를 서슴지 않는데 너무 혐오스러워. 함께 속해있는 단톡방에서 남자 직원 분들의 외모 평가 때문에 많이 불쾌하셨군요. 어떻게 같이 일하는 직원을 뒤에서 외모로 평가할 수가 있지? 나에 대해서도 험담할까 봐 불편해. 지금의 불편한 감정이 어떻게 하면 나아질까요? 단톡방에는 업무상 꼭 필요할 때에만 들어가고 알림을 꺼두어야겠어.,일반
